상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
19:39,20:30,21:00,19:02,20:02,20:35
19:44,20:37,21:07,19:07,20:09,20:42
19:49,20:44,21:14,19:13,20:16,20:49
19:54,20:51,21:21,19:20,20:23,20:56
20:00,20:58,21:28,19:27,20:30,21:03
20:06,21:05,21:35,19:34,20:37,21:10
20:12,21:12,21:42,19:41,20:44,21:17
20:19,21:19,21:49,19:48,20:51,21:24
20:26,21:26,21:56,19:55,20:58,21:31
20:33,21:33,22:03,20:02,21:05,21:39
20:40,21:40,22:10,20:09,21:13,21:48
20:47,21:47,22:18,20:16,21:21,21:57
20:54,21:54,22:26,20:23,21:29,22:06
21:01,22:02,22:34,20:30,21:37,22:15
21:08,22:10,22:43,20:37,21:45,22:24
21:15,22:18,22:52,20:44,21:53,22:33
21:23,22:26,23:02,20:51,22:02,22:42
21:31,22:35,23:12,20:59,22:11,22:52
21:39,22:44,23:24,21:07,22:20,23:03
21:47,22:53,23:37,21:15,22:30,23:15
21:55,23:02,23:50,21:23,22:41,23:28
22:03,23:12,,21:31,22:52,
22:11,23:24,,21:40,23:03,
22:20,23:37,,21:49,23:15,
22:29,23:50,,21:59,23:28,
22:38,,,22:09,,
22:47,,,22:19,,
22:56,,,22:30,,
23:05,,,22:41,,
23:14,,,22:52,,
23:25,,,23:03,,
23:37,,,23:15,,
23:50,,,23:28,,
