상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
17:54,18:28,18:44,17:00,17:37,17:57
18:01,18:34,18:51,17:07,17:43,18:04
18:08,18:40,18:58,17:14,17:49,18:11
18:15,18:46,19:05,17:20,17:55,18:18
18:22,18:52,19:12,17:26,18:01,18:25
18:29,18:58,19:19,17:31,18:07,18:32
18:35,19:04,19:26,17:36,18:13,18:39
18:40,19:10,19:33,17:41,18:19,18:46
18:45,19:16,19:40,17:46,18:25,18:53
18:50,19:22,19:47,17:51,18:31,19:00
18:55,19:28,19:54,17:56,18:37,19:07
19:00,19:34,20:01,18:01,18:43,19:14
19:05,19:40,20:08,18:06,18:49,19:21
19:10,19:46,20:15,18:11,18:55,19:28
19:15,19:52,20:22,18:16,19:02,19:35
19:20,19:59,20:29,18:21,19:09,19:42
19:25,20:06,20:36,18:26,19:16,19:49
19:30,20:13,20:43,18:31,19:23,19:56
19:35,20:20,20:50,18:36,19:30,20:03
19:40,20:27,20:57,18:41,19:37,20:10
19:45,20:34,21:04,18:46,19:44,20:17
19:50,20:41,21:11,18:51,19:51,20:24
19:55,20:48,21:18,18:56,19:58,20:31
20:00,20:55,21:25,19:02,20:05,20:38
20:05,21:02,21:32,19:09,20:12,20:45
20:11,21:09,21:39,19:16,20:19,20:52
20:17,21:16,21:46,19:23,20:26,20:59
20:23,21:23,21:53,19:30,20:33,21:06
20:30,21:30,22:00,19:37,20:40,21:13
20:37,21:37,22:07,19:44,20:47,21:20
20:44,21:44,22:14,19:51,20:54,21:28
20:51,21:51,22:21,19:58,21:02,21:37
20:58,21:58,22:29,20:05,21:10,21:46
21:05,22:05,22:37,20:12,21:18,21:55
21:12,22:13,22:45,20:19,21:26,22:04
21:19,22:21,22:54,20:26,21:34,22:13
21:26,22:29,23:03,20:33,21:42,22:22
21:34,22:37,23:13,20:40,21:51,22:31
21:42,22:46,23:23,20:48,22:00,22:41
21:50,22:55,23:35,20:56,22:09,22:52
21:58,23:04,23:48,21:04,22:19,23:04
22:06,23:13,24시 02분,21:12,22:30,23:16
22:14,23:23,,21:20,22:41,
22:22,23:35,,21:29,22:52,
22:31,23:48,,21:38,23:04,
22:40,24시 02분,,21:48,23:16,
22:49,,,21:58,,
22:58,,,22:08,,
23:07,,,22:19,,
23:16,,,22:30,,
23:25,,,22:41,,
23:36,,,22:52,,
23:48,,,23:04,,
24시 02분,,,23:16,,
